poi_id,type,latitude,longitude,city,importance_score
0c04dcea-0f10-4681-9f87-43e9ca7ab793,cinéma,43.311548,5.323205,Marseille,43.78
74313ece-ef59-4689-ba63-86d2fd58c30d,aéroport,43.344371,5.395246,Marseille,69.42
cdbedd0d-64b6-4313-92e6-ccef4a7b2939,université,43.35662,5.370743,Marseille,24.43
6f01d545-c39f-4c6e-a345-da2021d4fc9e,université,43.207324,5.311805,Marseille,32.65
f93a20b6-5a4c-45b9-a170-fae05c58133b,restaurant,43.367136,5.310613,Marseille,80.26
a3ad27fe-3e06-46a8-b3da-57e1c2739945,stade,43.236581,5.359037,Marseille,38.93
5e11e54d-99b8-4eb7-8e06-b56a725f823a,centre commercial,43.358747,5.287647,Marseille,22.94
2aff221b-6779-4e10-9b66-89dda83b2854,centre commercial,43.32195,5.367493,Marseille,95.19
732246c7-9dbd-455e-85d7-ef3a803384d6,gare,43.364433,5.417348,Marseille,37.78
bc4ab08d-0066-4059-88d7-979f679da850,gare,43.264409,5.369553,Marseille,76.78
afbe8844-2c2d-41b0-83f7-02dc2dd301ed,centre commercial,43.211079,5.425014,Marseille,69.82
52a03338-2317-4c7d-9d03-6c84afd9921d,gare,43.288408,5.412663,Marseille,81.15
3aa86b01-7372-4b2a-a951-6db3a0a3f08d,stade,43.305065,5.285696,Marseille,43.88
c75dc525-6548-4ce0-b968-a7bef5ff8970,restaurant,43.231877,5.343602,Marseille,73.59
ae707900-eaa2-40a2-af6f-93e0c099dfc8,restaurant,43.32475,5.288117,Marseille,23.28
a6ad314b-1855-48a8-8dbb-77c23114afc1,aéroport,43.291162,5.323878,Marseille,50.37
c6b3dad3-0b90-46cb-ae14-feb8b0c43164,aéroport,43.222887,5.335937,Marseille,67.81
c2c9e7ae-d079-4fa6-b314-5115ea97abf3,restaurant,43.227904,5.355718,Marseille,26.8
8ecc7bb1-7cf4-4882-a2c7-9632cb138020,stade,43.227544,5.446411,Marseille,47.85
610ebf57-4e8e-454e-ae96-4fbf4e614cd1,aéroport,43.317978,5.332838,Marseille,30.93
8ee63463-c4ab-4e9c-a0fe-4060e8a3221f,centre commercial,43.312245,5.432606,Marseille,82.61
76ade9af-af62-4003-9748-11900fa39985,stade,43.308585,5.344828,Marseille,30.99
92dfcc3d-854b-4865-9ff2-a695aae52e12,cinéma,43.272665,5.333123,Marseille,43.58
7ad60398-20da-4008-9658-37123afb4637,gare,43.246058,5.394673,Marseille,83.9
4e78a945-4bdb-4763-926c-39d82ec8a9c6,restaurant,43.337593,5.334168,Marseille,73.6
289f7fa1-2361-49f1-b8ae-a5a1ad987e38,université,43.277323,5.327594,Marseille,99.18
ed111775-95ef-480e-96ef-3af94f719c9e,université,43.231693,5.371448,Marseille,34.39
ac8c986c-4806-48b4-83ec-76a3f9bcd1cc,restaurant,43.229631,5.451031,Marseille,41.18
51e29776-9265-4baf-b654-90a16e698329,gare,43.356908,5.457975,Marseille,44.29
01524f94-89d0-4f88-8aba-6045c0920d74,université,43.285259,5.445544,Marseille,97.1
469532d5-d299-4d7e-8800-8fad3b866b57,stade,43.341768,5.443489,Marseille,22.77
3a1f1693-4d36-4bb9-82a5-aa0ef5c62131,stade,43.320183,5.326434,Marseille,87.15
3dbef820-0118-4383-ae77-a9f96659ef4b,centre commercial,43.319879,5.3766,Marseille,82.62
125dbb52-daa5-4fe2-8355-9006e1fce1f0,centre commercial,43.289597,5.361834,Marseille,31.23
54ce8e3e-c66f-458b-81b4-ce1a3ea43599,centre commercial,43.351579,5.353381,Marseille,29.8
7772d713-2bcb-493b-a7f4-6a2ebd9e4acd,cinéma,43.238691,5.308959,Marseille,45.69
df4bbd03-e761-4ea7-9e85-29020d13e71a,université,43.215136,5.423223,Marseille,35.45
04d88b06-5d35-4d46-ad26-c030577f84dc,gare,43.274287,5.305085,Marseille,51.26
613d7d7e-9ae9-46ff-930b-b920b46b0a66,gare,43.34688,5.314521,Marseille,33.33
9b461c66-1851-4850-9859-72947d7fa788,stade,43.245228,5.381721,Marseille,26.41
ba6bfbda-e678-4cb0-8757-68bb994c9721,centre commercial,43.207854,5.449479,Marseille,39.04
31f79dae-4829-4188-90cc-b3a10e21133e,aéroport,43.240304,5.377885,Marseille,93.6
911865ac-5498-4524-ab50-c21095026272,gare,43.226273,5.415045,Marseille,55.43
5b1eeb64-aadb-432c-b52a-31d74286a269,centre commercial,43.241051,5.370396,Marseille,31.69
cc2d4598-def4-4189-a07d-14cd8b0a2c2c,restaurant,43.273279,5.421681,Marseille,72.91
fc4d7f0f-a79d-4e99-a5fb-e0cd3a5fe76a,restaurant,43.358231,5.30457,Marseille,48.33
647e3d24-c1a1-4668-a9da-20ead1f89b29,stade,43.316732,5.398004,Marseille,53.7
8fe410aa-1f9c-4b06-aba0-0802da8b6de5,gare,43.329699,5.29874,Marseille,57.76
c504bce5-9322-4cc5-847e-1040c017c06d,cinéma,43.351053,5.322095,Marseille,55.96
c41e1ca4-9ddf-4c54-b5c2-99cc70d2a9b1,aéroport,43.32553,5.33373,Marseille,89.14
88ae31e6-a724-46b1-a426-e4ea56c644ab,aéroport,43.25981,5.426527,Marseille,37.25
b7fc6ea0-3a9b-48ea-a983-35db43254b48,université,43.379384,5.456914,Marseille,79.23
865e2bb9-9be7-42af-8e2e-6f5201f282dd,restaurant,43.310127,5.334427,Marseille,51.05
994bf902-2b28-4257-8379-e2fd935b24ee,centre commercial,43.343273,5.348031,Marseille,65.77
f601c8ca-bde6-4b2a-9782-cdd9008ebd47,université,43.380889,5.290288,Marseille,31.84
036e0fac-52a0-4c74-a5d4-cd73a21a104e,restaurant,43.324748,5.289969,Marseille,60.25
3c0b7430-9980-4bb2-9092-768a0b6ac9c9,centre commercial,43.219411,5.299859,Marseille,46.92
2313b7a5-f680-4ed5-bece-d8d0a2ce664e,stade,43.354797,5.41607,Marseille,92.19
dd6324a0-a387-4e95-958c-460a1a953d2f,stade,43.322048,5.346405,Marseille,52.45
4b69fb7b-710b-4f18-914b-acc632ac28cc,aéroport,43.219271,5.316779,Marseille,89.71
54eca79b-81c2-48ca-a45c-8cfc006b89d0,gare,43.308415,5.445338,Marseille,20.61
caa00e8f-80ee-46fd-86d9-cb335e995e7f,aéroport,43.329019,5.410097,Marseille,53.49
bf3d2f27-8f8b-4f5e-8d3f-14a338a51ad5,cinéma,43.220874,5.455822,Marseille,71.95
4b5ab017-e2f1-4d56-9e0e-9fd24fe0f89b,stade,43.242387,5.410296,Marseille,57.58
f3296152-cd45-4267-ad25-e4905fcad269,aéroport,43.349339,5.344106,Marseille,79.34
e8c39f05-4b8e-4904-b309-27d48fee2fb4,stade,43.334831,5.367624,Marseille,91.11
8c649627-fb91-403f-b603-124418195c4a,restaurant,43.216131,5.42587,Marseille,21.39
660a1a82-10b2-4fb7-9530-5736954d7ef6,cinéma,43.289954,5.451956,Marseille,66.82
1a4a6896-6486-4dea-b713-ddb1e72057bb,gare,43.282415,5.321511,Marseille,38.16
fc3291ea-348c-498e-8a99-e0fcb4abb600,université,43.325594,5.33287,Marseille,23.74
64cf95ee-4fc5-4acc-806e-9dfe18447675,cinéma,43.318734,5.361916,Marseille,57.82
b0d5c930-e9cf-43ae-8046-f9796d446908,université,43.29316,5.439423,Marseille,23.9
e1b22eaf-139a-434a-8a6f-19c9aa924cc2,stade,43.336786,5.343572,Marseille,58.09
dd723b18-ea40-4315-aa26-dbae43a2393c,centre commercial,43.273902,5.39277,Marseille,99.95
51aa29fa-7390-4bc8-9651-5ea24d4479ed,stade,43.27127,5.375798,Marseille,23.51
0e620a37-4942-4fb5-b5cd-7ca712ac090a,restaurant,43.261986,5.401703,Marseille,69.46
8dd42029-4bb3-4f4b-9a35-be1efbe083ee,centre commercial,43.261135,5.448877,Marseille,31.47
af01b47e-8313-4f1d-83e7-f9fd95ed6755,gare,43.362739,5.368548,Marseille,30.49
afe64af6-059c-4699-9416-deb936c39bc9,gare,43.295357,5.350495,Marseille,25.2
b6328eb7-4864-462e-86e0-94ec12216962,cinéma,43.370029,5.329568,Marseille,47.43
982c3706-2d71-4a3b-9944-ce1a4d71f80e,université,50.613779,3.021066,Lille,36.64
0a7340d8-75da-4724-a076-38fc32d07814,université,50.691,3.023918,Lille,81.1
4aee791a-8f68-4b1e-ab0a-63bda06eecd5,restaurant,50.610403,3.117722,Lille,49.34
36ecec68-5776-400d-9b70-6cc435bed6d5,cinéma,50.670551,3.128805,Lille,60.57
c65168b9-b47c-4d65-be2c-7cc60ee20b19,restaurant,50.575627,3.038698,Lille,50.0
c0f52052-523d-40ee-b60f-a1080c603243,gare,50.716372,3.094119,Lille,58.24
5a4b53a5-504c-46ce-ba72-468e76c12f4e,gare,50.55869,3.018111,Lille,39.72
04123700-9381-467d-ba03-8a2d2fda023c,université,50.607607,2.994977,Lille,60.22
2f638058-f3f0-4547-92bd-61ca84cad96a,université,50.638318,3.132358,Lille,63.97
5fa64b79-9824-488c-b681-56b14c207b87,centre commercial,50.680793,3.135342,Lille,69.75
4b3b844c-3502-4cdf-a75d-5d0893fed0de,aéroport,50.718983,3.015302,Lille,33.55
8d3b2d1e-138a-4188-b6fd-8942eae600fc,gare,50.598978,2.967552,Lille,29.77
1eebe4bc-c642-4fc2-af45-5d0065ab6d50,cinéma,50.616417,3.132743,Lille,94.95
47038371-c834-41c9-bcfb-a10ee12a2d98,gare,50.623638,3.122369,Lille,81.33
886e3a4e-ece4-4fd6-b9b3-824df28d9087,université,50.57298,3.037947,Lille,53.19
79f910c7-41a5-47d2-bcd6-ab0c4898ca0e,gare,50.585217,3.06498,Lille,56.2
0e58236e-5a9a-4cd9-bad2-e9334e520a08,cinéma,50.596376,3.106763,Lille,25.19
c839d2ee-1d6f-4efd-a263-3f3a67d228c9,centre commercial,50.626092,3.136543,Lille,76.61
70b3dc9d-9a2a-4b3d-adf6-fbf8bf1f8360,cinéma,50.614785,3.028954,Lille,99.2
cfda93e1-14df-46f1-b52e-0d3395296093,centre commercial,50.639304,3.010112,Lille,96.26
2a360481-cf50-4024-9ce6-ec8463325195,restaurant,50.564434,3.125516,Lille,75.35
3c7e8877-4393-4429-9044-49fa289774eb,restaurant,50.675194,3.073157,Lille,47.48
e3e17a1e-acd7-4143-8aa1-7d4746386971,aéroport,50.588718,3.046911,Lille,48.49
a9bcc82b-28d7-4f14-b1ad-1c31182f543c,restaurant,50.715225,2.972103,Lille,60.34
7535dc38-99b3-433d-9258-c158547f2fa4,cinéma,50.558283,3.029088,Lille,43.14
728cd3c4-0bab-41c1-8709-6c28e6761eb9,restaurant,50.687225,3.028409,Lille,38.26
afd156b1-cfcd-4bce-b3ed-a344e3f3adc8,gare,50.583154,3.093704,Lille,84.89
6acf1135-b317-4fac-8f8a-fcecb3319cc5,université,50.55427,2.988198,Lille,60.03
fafae0e5-5307-48fc-8512-03a535e6b337,centre commercial,50.651306,3.035858,Lille,59.03
5d241219-7beb-4ef2-b094-fa956aeb8b80,restaurant,50.592428,2.97757,Lille,45.27
8b0e67d3-742e-4526-bfee-b16cffc09f7e,centre commercial,50.706148,3.088641,Lille,57.51
7ce41e75-5001-4cc8-a64f-a89c4a4e653e,gare,50.577398,3.048952,Lille,59.14
ce7ad47b-196b-4fe0-82d6-2a5f20243083,cinéma,50.594241,3.026347,Lille,57.29
0d35199e-ce00-4bf3-8bb1-012db547edfd,centre commercial,50.639338,3.002135,Lille,73.59
fa6e7971-b6ea-43c8-878c-dfbe06d0d758,aéroport,50.712703,3.050421,Lille,23.68
b834cf50-7b2a-4767-9b28-50db805b4556,stade,50.617551,3.140628,Lille,68.5
e5db368f-8b3c-45a3-abe0-09fcb36fb1ab,gare,50.63488,3.021122,Lille,43.91
a425a176-4523-486c-9483-69acd6498526,gare,50.617589,3.088261,Lille,58.91
6006a5a8-a74c-496b-9c3e-36f8b02b85f7,gare,50.638583,3.126669,Lille,98.26
95b190ff-dff1-4360-a3a1-f4d3fe866c92,cinéma,50.713891,3.022666,Lille,99.02
d15a63f1-305e-45db-b267-f2c51706683e,stade,50.600976,3.002763,Lille,56.22
a95141e0-5b40-44b7-a6e3-ea39192bc7cf,cinéma,50.571686,3.049823,Lille,86.83
8bb520bc-2c71-40e9-a54c-627e8e878e7e,centre commercial,50.666609,3.016031,Lille,87.16
0cabe2d9-429a-488a-afb3-5b85d3ef8daf,stade,50.581224,2.999234,Lille,28.14
6b8de1ac-5919-4cff-8086-88c74aa493a2,restaurant,50.565967,3.009242,Lille,43.05
1852c3d6-14a0-4c7e-9e15-fba14d4ac7f7,université,50.622624,3.112964,Lille,92.24
52cdd387-1501-4e3a-92db-cbf89099d7eb,gare,50.654493,3.144923,Lille,44.48
725ab3d1-dc52-4846-9564-145f20665dc5,gare,50.701704,3.120733,Lille,83.38
c5eb2c91-584c-4c6b-af4f-d4df3c49df69,stade,50.691012,2.970457,Lille,99.4
dadadf5e-4633-42e3-9950-164165e22969,université,50.646241,3.026953,Lille,37.96
08bdb996-ada9-40ed-81ae-68b32429f7b9,université,50.611592,3.079613,Lille,69.45
a45aec84-3527-4d6a-812f-7c8594e92dae,stade,50.552449,3.100868,Lille,25.04
1fcabae9-f5c6-4c93-865c-ba9725df9c31,aéroport,50.587587,2.976284,Lille,29.11
60e4643b-1677-4958-96d5-9e2005387a06,université,50.680712,3.074561,Lille,62.17
f0683c42-3366-4e9d-97d7-aa0fc3fb347b,université,50.67509,3.136105,Lille,48.25
54d55cbf-f0b6-40c7-a40c-3978a4dd1d61,université,50.600489,3.097756,Lille,68.2
927a02af-56f1-4291-b643-9144b32bcb90,cinéma,50.561503,2.983939,Lille,87.77
0f2e276d-8a7e-47c7-8054-c5a3f974fa8a,université,50.553959,3.058034,Lille,56.51
2982a90a-d6b5-48bb-87cc-8f62904898ea,université,50.651222,3.062211,Lille,90.74
8172db3e-c3e9-4196-bb19-391ef43700fe,cinéma,50.595056,3.107362,Lille,31.88
12090129-5159-430e-b609-116a2bf1cbb5,gare,50.702706,3.135915,Lille,24.87
5f03b2e1-2e7b-442d-9809-b03323bc7db0,université,50.54664,3.146087,Lille,80.26
c0883d41-9836-44c4-9323-d650a467c7b9,restaurant,50.675122,3.010147,Lille,88.97
f79b1e2c-833a-45c0-9ebb-d95ff37226c1,cinéma,50.629065,3.036773,Lille,32.49
0568da00-9ac0-4711-82f3-4c960a924627,stade,50.711064,2.995185,Lille,30.52
57691e20-912e-4d33-866b-41cf70f20b06,aéroport,50.606952,3.061827,Lille,65.29
196ffb68-e4a1-4574-8e13-787722ff5d84,restaurant,50.620221,3.008261,Lille,62.06
1513819b-b48c-4009-9617-c22f933c97be,université,50.651323,3.124876,Lille,35.55
11dbf892-6707-4c01-8e81-13b93d364815,cinéma,50.691461,3.052484,Lille,51.78
aa14eae9-cb0e-4375-8b04-a51c47e9476d,stade,50.604666,3.114161,Lille,46.06
ff14c2e6-63b2-4fb2-9c4b-5fc7db84d461,stade,50.56976,3.068847,Lille,71.73
c4d71be3-e8e8-4ee9-95a0-c40defeceff3,centre commercial,50.664403,3.128059,Lille,77.69
1e65e489-b6d4-4d0b-9838-80de64281ec6,université,50.718625,3.039162,Lille,63.82
f998aa55-9e17-4c6f-96b5-d669753e10b3,université,50.550058,3.072797,Lille,97.67
c038a55d-939f-4bc0-b246-4ea6670c9865,aéroport,50.55833,3.053102,Lille,43.85
758209a9-6e1c-43e9-8dc4-522708380912,stade,50.545048,3.08185,Lille,65.05
6337e9cd-1127-46eb-bead-a3a951ae23c5,centre commercial,50.704083,3.090419,Lille,21.85
7e306bb7-dc02-47e8-b8c7-4f56a42f87a5,cinéma,50.693339,2.994616,Lille,36.31
4ad57f37-9bad-4956-b009-3e81b18add2f,université,50.544533,3.101763,Lille,81.27
6448bd09-9560-4c08-848c-15140fe13abd,restaurant,50.613188,3.092641,Lille,52.16
d6e6812c-f7da-4348-93d2-bb0d6debb758,restaurant,50.590705,3.054011,Lille,39.6
7edbb338-a8b8-48fa-ad75-fd0bbb56cef0,stade,50.676064,3.028147,Lille,40.88
4047961f-9b48-4209-af36-bfff6654a971,gare,50.585321,3.078961,Lille,28.39
db39d8b6-323d-475e-8539-c9f595eb5695,cinéma,50.658085,2.974459,Lille,58.61
ae9038d9-64d9-41c1-9349-d5bc2ff49715,cinéma,50.645382,3.023125,Lille,89.41
05a68408-553d-4477-a098-04fd1af7af17,centre commercial,50.675747,3.109806,Lille,41.43
c43344ac-1533-41fe-9e20-1edcc00c8eb9,centre commercial,50.660745,3.139258,Lille,99.11
06a940cf-80c4-4ddf-82c3-622691fb045d,restaurant,50.659983,3.102311,Lille,41.22
4e09caff-7ffd-4e98-b381-ab6d4c22f9af,université,50.682143,3.10855,Lille,22.64
31bb1b41-31af-48e9-a52a-5ed7b3205cf9,restaurant,50.67039,3.017541,Lille,45.24
9360ea9e-e892-45da-b018-0a2ad57398c0,cinéma,50.628431,2.977051,Lille,35.74
a2db4038-6473-4fd0-a116-175c8d4d974c,gare,50.567301,3.017062,Lille,97.12
a5bd664b-c8aa-4039-be4b-db02c0b28283,gare,50.565663,2.978192,Lille,97.07
9276af83-2bed-40e2-87aa-c714db56010d,stade,50.718305,3.120742,Lille,69.01
5be80f61-c9b5-45cd-868f-6b9ae9d216a1,gare,50.560576,3.138237,Lille,25.44
d2339e7f-6aac-4fd4-9030-72d2f8ecad1f,gare,50.686417,3.07765,Lille,69.31
7d16964c-1145-41f0-bd1e-b38cedc98e88,restaurant,50.688212,2.975891,Lille,20.53
b73fec55-99ba-44e6-81c2-ebd11bbc2d4d,restaurant,50.612338,2.974655,Lille,39.33
9bc90ea7-3630-4d0a-9b1e-c5e0c243383c,stade,50.555032,2.984173,Lille,100.0
a3c8f7bb-618f-4054-97e1-3dda79ce84a7,restaurant,50.700991,3.057552,Lille,51.77
5cacf7a2-13b6-4b57-a597-8bd6d7448663,stade,50.717689,2.989841,Lille,50.34
82ce5d0c-69ea-4eb8-ab0b-6778dfcc384a,restaurant,50.58796,3.071418,Lille,56.32
cf03ab71-f67c-4ec2-82fe-7752b5bc598c,cinéma,50.616704,3.125648,Lille,29.65
bbb6c587-1240-4fc1-baed-a133fce0e029,gare,50.547644,3.082959,Lille,50.83
a27c01ec-9347-4098-92a6-3fabc6c0bc94,aéroport,50.62612,2.977918,Lille,68.33
a6b9a5ee-3d21-48a1-8f58-da95ef9f49b3,aéroport,50.551859,3.045622,Lille,82.25
2ce00057-d587-418e-b0b3-eff86c8882a8,université,50.6029,2.983741,Lille,20.95
70c6154c-4d5e-4740-bc29-d6c5b9564721,aéroport,50.670959,2.983087,Lille,44.79
5490707e-9ef1-47cd-b86a-9ca66fdab718,stade,50.67728,3.027458,Lille,63.77
8ee5f4e3-7725-4fc3-ad9d-b48ff0b1d30d,aéroport,50.569353,3.022065,Lille,61.13
2e98ee64-3c5d-4cf0-98ac-d9c9c6512839,restaurant,50.618711,3.03254,Lille,23.76
aba911b3-777a-4053-a511-606610f58e64,gare,50.61774,3.000865,Lille,45.99
ebb238ac-225a-4320-b29e-993ed61914ac,stade,50.710052,3.14196,Lille,88.68
51865632-5f5b-455d-afe4-56fb12d59857,université,50.627569,2.969128,Lille,28.57
a6a9cd64-19ae-4358-942c-e5f3917cfbec,centre commercial,50.674721,3.096632,Lille,98.7
73fff788-8c99-42dd-b163-bd0007c83ff6,restaurant,50.639202,3.075338,Lille,34.92
f172721f-1f03-4fe8-9cbd-56ba24f0d384,aéroport,50.608245,2.995633,Lille,33.37
0a2f570d-0b4e-4c25-920e-110014ef17e5,cinéma,50.654579,2.97491,Lille,39.57
33379f49-d4ca-4029-9bba-422d030c05f2,restaurant,50.547296,3.074466,Lille,28.56
04fe91d1-7fd8-432b-8a78-1f58d8311301,gare,50.565108,3.074818,Lille,24.61
730e7c32-d576-4505-a4c6-a17b5994c0b1,université,44.875698,-0.605787,Bordeaux,74.02
4fd6265c-8a22-4c80-92da-148fe447064f,stade,44.780005,-0.57432,Bordeaux,42.07
64e642e0-ffea-4d14-a3fe-bdb82b4088cd,aéroport,44.920672,-0.584731,Bordeaux,72.59
4f2b1360-44a6-442c-8ec8-a2c22f8ae7c7,aéroport,44.921585,-0.578519,Bordeaux,56.24
201b0dd1-b33d-48bb-b13c-8ba0b73ab6a4,centre commercial,44.925158,-0.512023,Bordeaux,23.75
c3775a8a-2b68-446c-8c66-4b992adbc6f2,cinéma,44.864214,-0.526494,Bordeaux,56.32
a939f066-e45d-42bc-a3ba-6df5dc596b5e,cinéma,44.920095,-0.542436,Bordeaux,99.64
4176acd9-c4ee-4c5e-b12d-255900999b89,université,44.751129,-0.65159,Bordeaux,83.48
af0aaf37-afcf-4a47-af61-9f7b62e0db09,aéroport,44.92748,-0.661351,Bordeaux,24.04
b23f81de-e3f4-4be3-bdd1-39b0b8bcff83,aéroport,44.784092,-0.616777,Bordeaux,39.57
a34cfbc7-51fa-416a-bbd0-d849d14f61a1,gare,44.877722,-0.612627,Bordeaux,30.68
1ac820d2-1361-46af-97a1-fbb7ad154789,stade,44.794141,-0.660094,Bordeaux,36.25
e1f1aa53-47d6-44f3-bad2-e1b88122d1c4,cinéma,44.843463,-0.663143,Bordeaux,43.59
48853c57-d1d2-4969-881a-805e33fc8a8c,restaurant,44.864218,-0.639467,Bordeaux,81.33
b92a01b2-b45f-40f9-b723-45c0069784a3,gare,44.7627,-0.581878,Bordeaux,63.41
5a3c22cf-5955-45f1-a9e1-568a7cd3a7b1,université,44.79327,-0.618203,Bordeaux,66.03
909260d1-97b6-4c93-9b55-8302b6b524d5,restaurant,44.818284,-0.636407,Bordeaux,33.37
fce86492-01fe-4be5-975e-09c869021272,stade,44.827403,-0.495154,Bordeaux,86.72
f41026a1-fe95-4e8a-bdcd-1b0a63f180cd,stade,44.880719,-0.564789,Bordeaux,32.56
8d07c37d-cae6-4afe-8d3d-d70338536c81,stade,44.820753,-0.664923,Bordeaux,78.51
405bafc7-3064-45e1-a2ac-12ecb46030f9,gare,44.763371,-0.533298,Bordeaux,51.72
a1994eca-67dd-4f72-b2b4-41567ca9f3a8,gare,44.919288,-0.507167,Bordeaux,21.53
c2c9fad7-63c6-4a59-a715-abca2ac464e2,centre commercial,44.869363,-0.615011,Bordeaux,66.19
c3b9eb49-0edc-45ef-aed4-13feade480d0,cinéma,44.780718,-0.655648,Bordeaux,66.46
fe551903-86f1-4303-8da5-8343a984d5d1,université,44.79665,-0.610123,Bordeaux,99.13
51fe199d-09ca-44ca-9ea9-193928b2535f,université,44.894278,-0.518314,Bordeaux,73.62
a38f6870-bd3f-450b-9382-db06340ef242,restaurant,44.918196,-0.630771,Bordeaux,87.49
22bdebe0-a3dd-40b6-9649-c65a36a9502d,aéroport,44.864198,-0.647212,Bordeaux,64.39
8df324af-9237-4055-9f86-09cf1a2e2692,stade,44.75593,-0.605156,Bordeaux,25.91
0dc00f79-25ba-4020-b8b6-85c5dc2c7a7f,université,44.823451,-0.630562,Bordeaux,21.0
b1eb2028-6382-4541-98d3-3acbe5d0a5e4,université,44.878209,-0.645544,Bordeaux,81.65
6e663efa-f203-404b-8964-081c538e4e2e,cinéma,44.900126,-0.490995,Bordeaux,78.58
a76ca9ec-b7a7-41e4-9df8-aa544a984996,gare,44.881945,-0.532994,Bordeaux,85.57
4543f381-3a35-402e-b979-cba5772b41e6,stade,44.87691,-0.632577,Bordeaux,47.5
100f946a-8216-4b25-9c9c-d074483098d5,stade,44.877539,-0.642661,Bordeaux,97.4
52bd7401-377e-418e-80a7-cf03ba60f5eb,université,44.912897,-0.544259,Bordeaux,98.04
fd6d2cce-e91a-4153-97b0-9f4b02af1ebc,gare,44.807013,-0.617851,Bordeaux,39.33
9549ddfd-9aa5-45fd-9def-1c294f737256,stade,44.792006,-0.530545,Bordeaux,97.79
bd4855d9-3773-43d2-aaf6-a5e0c2c14222,aéroport,44.862012,-0.51951,Bordeaux,73.69
e4629fae-0d8a-4844-88a6-b07cdaf48b5a,centre commercial,44.89577,-0.566493,Bordeaux,81.2
193f9709-b335-4686-97b7-953672309daa,aéroport,44.787723,-0.558481,Bordeaux,26.51
d1b4cfab-3d4e-44f8-835a-493216230bb8,centre commercial,44.812141,-0.50871,Bordeaux,77.56
b76efbcc-dffe-42be-8621-5ece0f5363d8,restaurant,44.911601,-0.601898,Bordeaux,76.57
f5f1c799-3d18-4ef1-9879-35acc2275bc1,cinéma,44.923174,-0.646475,Bordeaux,61.62
fde4cbf3-f52f-470c-a177-111d98a9b1a8,stade,44.754768,-0.562406,Bordeaux,67.45
240f5d3f-8b9a-4951-b0c7-ea8e4023108a,cinéma,44.882183,-0.616509,Bordeaux,71.89
43c88eaf-72a3-4ae5-b219-eb7c00a395d1,université,44.896248,-0.558665,Bordeaux,58.99
058e68fe-eab8-44ce-9d14-a8b46813b30f,stade,44.800442,-0.613564,Bordeaux,74.25
5f412e56-7437-49ed-bba2-359e3893b830,restaurant,44.864885,-0.570903,Bordeaux,93.81
c60427b9-89ed-4cd0-934d-a92bfefda7e7,stade,44.911392,-0.557556,Bordeaux,38.03
463f419e-4722-4ec7-8ac4-261913bcac5b,aéroport,44.794698,-0.517545,Bordeaux,49.8
b2e5335c-4e5d-4480-99d9-703936fc541a,restaurant,44.815778,-0.661665,Bordeaux,77.84
4f317d4a-2670-4d5e-9d4b-1bd8303054a7,cinéma,44.902364,-0.550701,Bordeaux,80.94
e505e33d-cbd9-4b84-b90b-a5a8be2f1e6a,restaurant,44.884177,-0.639381,Bordeaux,99.65
7e55bc8b-5242-4421-a708-2458e0bba502,restaurant,44.772453,-0.645606,Bordeaux,85.62
07d63e1b-8a37-4694-8512-ec8034f353eb,université,44.787403,-0.558494,Bordeaux,88.49
3edb1525-9af8-4f2a-8f12-863f7df5599a,gare,44.880879,-0.522578,Bordeaux,86.79
d158108e-f6e5-48c9-8b0b-4ae35a8eb737,gare,44.889591,-0.523338,Bordeaux,87.52
77249160-1548-4d54-92f1-e8ac3272af21,gare,44.758519,-0.540265,Bordeaux,49.92
debdad01-373e-4b2a-959c-dfbad5a0f725,centre commercial,44.763998,-0.499017,Bordeaux,58.88
2629af56-b991-40c6-8b71-bcbb4ee6c402,centre commercial,44.799643,-0.525213,Bordeaux,77.57
3af6a094-0912-45c9-9cac-eb0baa0182ac,gare,44.847257,-0.558459,Bordeaux,31.91
04a8fb75-3858-44fe-8e2b-af90dd4a6bc7,stade,44.901301,-0.593108,Bordeaux,20.3
6cd2d2c7-aecf-4332-a440-ace3c2ef1b33,restaurant,44.832096,-0.662634,Bordeaux,39.58
a3ba7664-1a67-4843-9e41-f142816638d5,stade,44.855305,-0.649286,Bordeaux,55.27
8f5e3977-068d-439c-8f6f-4462466beabc,université,44.90911,-0.625183,Bordeaux,87.69
4d6f4ee0-06a6-4d81-9eca-2ec08879892c,gare,44.785036,-0.538198,Bordeaux,28.62
de1cb6fb-bd0e-4f20-8b22-f1d3ae0c88f5,université,44.875555,-0.495708,Bordeaux,72.67
ba207fe3-bfed-415b-9ca6-dcbfcf53a219,restaurant,44.827117,-0.50898,Bordeaux,83.1
039fe859-6250-46cd-8954-33435a83286c,stade,44.828756,-0.581511,Bordeaux,30.32
4c000c43-5bfc-4521-9cf0-83388fd3e9b8,cinéma,44.800405,-0.584788,Bordeaux,25.91
194d520c-b1a9-4f00-a266-d573082ba24b,centre commercial,44.752028,-0.507449,Bordeaux,92.17
10a02079-bb68-4ef1-b6ce-42de5fafa91f,cinéma,44.922322,-0.612633,Bordeaux,63.3
6764c049-0328-48c4-a24f-36b1d285d1b5,gare,44.907549,-0.62601,Bordeaux,22.59
c1284caa-1658-4522-9b0c-9cca36883b61,stade,44.813499,-0.639349,Bordeaux,69.19
4b6a8b58-16aa-4323-8e59-063f9442feb7,centre commercial,44.90286,-0.573076,Bordeaux,43.96
