store_id,enseigne,name,address,city,arrondissement,latitude,longitude
c1450276-6bc6-491f-a3f1-fe3bbdcf6901,Franprix,Franprix avenue Jean Jaurès,"84 avenue Jean Jaurès, 75017 Paris",Paris,17,48.886398,2.311421
62c15041-c9ec-46ae-8314-522047a5d42b,Picard,Picard rue de Rennes,"73 rue de Rennes, 75017 Paris",Paris,17,48.892224,2.313415
4c683cc7-8997-4571-b399-5d6b803bdd2e,Sephora,Sephora rue Ordener,"147 rue Ordener, 75017 Paris",Paris,17,48.892643,2.301677
379cb244-8350-474a-83a3-f5219f834e86,Nicolas,Nicolas rue de Rivoli,"128 rue de Rivoli, 75018 Paris",Paris,18,48.894045,2.34618
d94fba11-4041-4024-b389-6e3ef1fcc3fd,Nicolas,Nicolas boulevard Saint-Germain,"92 boulevard Saint-Germain, 75018 Paris",Paris,18,48.897413,2.342237
e4d3d798-bfa9-4ce9-8c77-815d6050c641,Nicolas,Nicolas rue Saint-Antoine,"72 rue Saint-Antoine, 75018 Paris",Paris,18,48.89667,2.345407
28e1cef5-46f0-4024-afaa-a4f4615ab179,Carrefour City,Carrefour City boulevard Saint-Germain,"23 boulevard Saint-Germain, 75018 Paris",Paris,18,48.893281,2.348933
23393381-3766-46af-a0af-6b848e2e13b3,Carrefour City,Carrefour City rue Montorgueil,"63 rue Montorgueil, 75018 Paris",Paris,18,48.888879,2.346729
3869636f-7ee3-436b-8780-1e24c60d2b81,Monoprix,Monoprix rue de Tolbiac,"116 rue de Tolbiac, 75018 Paris",Paris,18,48.895169,2.351518
8d47876d-d581-4943-b757-01e602175ae9,Franprix,Franprix rue des Martyrs,"105 rue des Martyrs, 75018 Paris",Paris,18,48.896601,2.340461
e151e28f-ea76-4bdf-8fb7-61fa5be7b2ae,Franprix,Franprix rue de Bretagne,"96 rue de Bretagne, 75018 Paris",Paris,18,48.895185,2.344724
beea4b6e-252d-4354-b46b-798e09f34c58,Picard,Picard rue de Belleville,"142 rue de Belleville, 75018 Paris",Paris,18,48.892126,2.349218
b066296e-0276-43c0-9f88-11876b224797,Sephora,Sephora avenue Jean Jaurès,"80 avenue Jean Jaurès, 75018 Paris",Paris,18,48.890131,2.352657
d398d743-19e8-4e7a-acb4-24867e0c5730,Nicolas,Nicolas boulevard Saint-Germain,"82 boulevard Saint-Germain, 75019 Paris",Paris,19,48.88362,2.377113
48a238dc-3bbe-49bc-9077-e13b1d2e1f09,Nicolas,Nicolas rue Daguerre,"51 rue Daguerre, 75019 Paris",Paris,19,48.881774,2.385417
027c4aa7-03f3-4704-9c7a-e245315edfd3,Nicolas,Nicolas rue de Bretagne,"136 rue de Bretagne, 75019 Paris",Paris,19,48.883129,2.384384
c9dc4ba5-5697-4861-bc39-22a7aa427894,Carrefour City,Carrefour City boulevard Saint-Germain,"77 boulevard Saint-Germain, 75019 Paris",Paris,19,48.888455,2.39431
37054626-481f-4e09-900c-830aa4ba1e8e,Carrefour City,Carrefour City rue de Rivoli,"138 rue de Rivoli, 75019 Paris",Paris,19,48.883285,2.378289
66991f86-d607-49ee-82ec-c9354811393c,Monoprix,Monoprix boulevard Voltaire,"143 boulevard Voltaire, 75019 Paris",Paris,19,48.881872,2.37561
b2ef5ec3-8403-4348-b275-a50eec361a33,Franprix,Franprix rue de Tolbiac,"28 rue de Tolbiac, 75019 Paris",Paris,19,48.88419,2.393582
67f76d69-5f06-460e-a7b1-9f1c897a5a4b,Franprix,Franprix rue de Tolbiac,"124 rue de Tolbiac, 75019 Paris",Paris,19,48.892318,2.386181
b8c41a68-20ec-482c-ad0f-4bd79354d551,Picard,Picard boulevard Voltaire,"66 boulevard Voltaire, 75019 Paris",Paris,19,48.886267,2.378387
9c5df000-6398-4a7a-90c9-e6e07d17ae35,Sephora,Sephora rue de Rennes,"104 rue de Rennes, 75019 Paris",Paris,19,48.893275,2.384255
ba84d146-2f97-4e91-8a4d-be65787fee87,Nicolas,Nicolas boulevard Voltaire,"40 boulevard Voltaire, 75020 Paris",Paris,20,48.863284,2.40274
4a4fa344-0e91-49d5-b08b-3083a6d2b469,Nicolas,Nicolas rue de Passy,"23 rue de Passy, 75020 Paris",Paris,20,48.858489,2.402457
1b09dac2-1062-4976-9e72-1bfda2d6adaf,Nicolas,Nicolas rue de Belleville,"157 rue de Belleville, 75020 Paris",Paris,20,48.870315,2.393569
f54cff38-4846-45c4-b3d6-2dc25b7c88f0,Carrefour City,Carrefour City boulevard Haussmann,"99 boulevard Haussmann, 75020 Paris",Paris,20,48.864746,2.403568
ea026e7a-3e7f-4123-bef5-87990f65df6f,Carrefour City,Carrefour City rue de Bretagne,"111 rue de Bretagne, 75020 Paris",Paris,20,48.862707,2.400054
d5b92b0b-94c0-4b86-b654-63f15e161fc8,Monoprix,Monoprix rue Saint-Antoine,"27 rue Saint-Antoine, 75020 Paris",Paris,20,48.860675,2.403621
40a89d32-98ee-4471-a52d-c78e058a3181,Franprix,Franprix boulevard Saint-Germain,"69 boulevard Saint-Germain, 75020 Paris",Paris,20,48.869666,2.395356
33ed4fe6-4315-4c13-9918-27225f260bd0,Franprix,Franprix rue Daguerre,"143 rue Daguerre, 75020 Paris",Paris,20,48.865646,2.394341
459b483d-e4b9-4ee8-80b5-13b3d8762fbe,Picard,Picard rue Ordener,"178 rue Ordener, 75020 Paris",Paris,20,48.857451,2.391254
8e8cdfde-f1b5-42fc-bb5a-c80b5d1421c0,Sephora,Sephora rue des Martyrs,"75 rue des Martyrs, 75020 Paris",Paris,20,48.864713,2.397025
7f227077-95a4-421c-af8d-8010e5b0c634,Nicolas,Nicolas rue Ordener,"20 rue Ordener, Lyon",Lyon,,45.776417,4.851939
fc7be5d8-920d-42e6-a415-afe2579e6db1,Nicolas,Nicolas rue de Bretagne,"171 rue de Bretagne, Lyon",Lyon,,45.775243,4.869613
64a72b52-a800-41bf-a6ed-0bfb4e0cdcd4,Nicolas,Nicolas avenue des Ternes,"141 avenue des Ternes, Lyon",Lyon,,45.782234,4.811526
3fd1106a-1088-4f70-ace8-1f0e75e6b88c,Nicolas,Nicolas avenue Jean Jaurès,"38 avenue Jean Jaurès, Lyon",Lyon,,45.747489,4.807619
136c4a49-92eb-42aa-a14d-16e6e97a073a,Nicolas,Nicolas rue de Passy,"154 rue de Passy, Lyon",Lyon,,45.738285,4.808974
1863cd13-b785-4395-b96d-958dedda39ef,Nicolas,Nicolas rue de Passy,"114 rue de Passy, Lyon",Lyon,,45.778937,4.841237
339ba233-6b28-45d6-aa33-454fa757e9fe,Nicolas,Nicolas avenue Daumesnil,"71 avenue Daumesnil, Lyon",Lyon,,45.741461,4.850794
6bc63b75-c82d-4dd4-9a79-a34024295da4,Nicolas,Nicolas rue de Rennes,"155 rue de Rennes, Lyon",Lyon,,45.764028,4.835204
f2afd0de-4e9e-499a-a296-ec288460c82f,Nicolas,Nicolas boulevard Magenta,"156 boulevard Magenta, Lyon",Lyon,,45.736392,4.830262
ed7ecd0d-6731-4750-9793-26e9d9b87d05,Carrefour City,Carrefour City rue de Bretagne,"152 rue de Bretagne, Lyon",Lyon,,45.749022,4.803006
708b4a32-f053-4037-97ee-90094d65534f,Carrefour City,Carrefour City avenue Jean Jaurès,"149 avenue Jean Jaurès, Lyon",Lyon,,45.791047,4.875666
3b433a5e-89bd-44e9-8514-d0dfa42c08f5,Carrefour City,Carrefour City rue de Tolbiac,"134 rue de Tolbiac, Lyon",Lyon,,45.736414,4.856202
cb11e297-c2b5-428f-843c-36ddbf6e9b30,Carrefour City,Carrefour City rue Daguerre,"151 rue Daguerre, Lyon",Lyon,,45.773091,4.868986
2a50b908-1004-499f-ba3d-18a39f2fdcee,Carrefour City,Carrefour City rue de Rennes,"122 rue de Rennes, Lyon",Lyon,,45.760153,4.86084
643e2ab9-96ca-4bb4-92cd-0da99e02d3c4,Carrefour City,Carrefour City avenue des Ternes,"43 avenue des Ternes, Lyon",Lyon,,45.754878,4.822365
9188fca1-2f08-40da-ac2a-1fcf5d46a37e,Monoprix,Monoprix rue de Passy,"171 rue de Passy, Lyon",Lyon,,45.753788,4.851194
41b5b486-70a0-4253-9f92-d40bdeae79de,Monoprix,Monoprix rue Montorgueil,"11 rue Montorgueil, Lyon",Lyon,,45.790712,4.860785
bec40aa7-b87b-4088-ad54-4792dee7a250,Monoprix,Monoprix boulevard Magenta,"31 boulevard Magenta, Lyon",Lyon,,45.76129,4.820861
c6c967de-f2a3-49a3-befb-e146a9aef833,Franprix,Franprix boulevard Haussmann,"2 boulevard Haussmann, Lyon",Lyon,,45.792211,4.828034
09b8a625-625b-4f2f-a1be-6d4b0d81f59d,Franprix,Franprix rue de Belleville,"15 rue de Belleville, Lyon",Lyon,,45.77346,4.839107
2984c7f7-ab83-4654-9eaa-13631c240abd,Franprix,Franprix rue de Tolbiac,"162 rue de Tolbiac, Lyon",Lyon,,45.745255,4.824642
93d90981-c74c-43eb-b4d4-4a25bbb9c85f,Franprix,Franprix avenue Jean Jaurès,"142 avenue Jean Jaurès, Lyon",Lyon,,45.760522,4.799829
d4b7b553-02cc-4a72-aa07-23460a8028b6,Franprix,Franprix rue de Tolbiac,"33 rue de Tolbiac, Lyon",Lyon,,45.741861,4.818742
4856871e-8472-4839-a535-54a5bfcd4dcb,Franprix,Franprix rue des Martyrs,"42 rue des Martyrs, Lyon",Lyon,,45.735732,4.846102
1bede047-1991-4d3d-801e-40bd56d8acdc,Picard,Picard rue de Belleville,"25 rue de Belleville, Lyon",Lyon,,45.752645,4.796794
b367d3e9-7c40-4fdf-b4f7-0b5da65329db,Picard,Picard avenue des Ternes,"120 avenue des Ternes, Lyon",Lyon,,45.747482,4.863012
7a5e9c41-4373-48b3-983b-cfc296f3c7a9,Picard,Picard rue Oberkampf,"129 rue Oberkampf, Lyon",Lyon,,45.790824,4.847517
b5395058-f841-41ff-8993-0c1941968c56,Sephora,Sephora avenue Jean Jaurès,"108 avenue Jean Jaurès, Lyon",Lyon,,45.789959,4.819049
25ca3d19-9f52-45e1-932b-e57c3d8c21b1,Sephora,Sephora rue des Martyrs,"118 rue des Martyrs, Lyon",Lyon,,45.784083,4.87412
3bbbfc29-2d64-4a41-90b8-37f4c7dfebc9,Sephora,Sephora rue Saint-Antoine,"132 rue Saint-Antoine, Lyon",Lyon,,45.767076,4.826387
6b2001dc-a573-440d-9cd2-72f2321b7f9f,Nicolas,Nicolas rue de Rennes,"72 rue de Rennes, Marseille",Marseille,,43.311278,5.340721
9904b4c1-dcd9-4e5e-b8ae-391659461577,Nicolas,Nicolas boulevard Magenta,"131 boulevard Magenta, Marseille",Marseille,,43.312861,5.398153
2e0aaa62-e607-4d57-8e78-4cb50d192199,Nicolas,Nicolas rue de Passy,"152 rue de Passy, Marseille",Marseille,,43.28253,5.330005
edc9c494-6986-4225-b874-a9adc25d8217,Nicolas,Nicolas rue Oberkampf,"116 rue Oberkampf, Marseille",Marseille,,43.301295,5.382595
9c90c7ea-6fd8-484d-bf45-b28d2dc3b006,Nicolas,Nicolas rue Montorgueil,"141 rue Montorgueil, Marseille",Marseille,,43.298815,5.35741
c3a56aee-76d4-4c05-bc94-af8f836e8b2b,Nicolas,Nicolas boulevard Saint-Germain,"180 boulevard Saint-Germain, Marseille",Marseille,,43.289133,5.404428
4c69aae6-6931-4720-a88f-9226af70e380,Nicolas,Nicolas rue de Belleville,"13 rue de Belleville, Marseille",Marseille,,43.280828,5.360438
99441cce-a8ef-4287-8b53-43df2660f93a,Nicolas,Nicolas avenue Daumesnil,"100 avenue Daumesnil, Marseille",Marseille,,43.285591,5.367638
ad9a8549-0e46-4eb0-aeaf-2f6f2ee3f5c8,Nicolas,Nicolas rue Oberkampf,"128 rue Oberkampf, Marseille",Marseille,,43.325805,5.393191
26e16703-236f-4fc1-b8ff-54e2b3faae76,Carrefour City,Carrefour City rue de Bretagne,"86 rue de Bretagne, Marseille",Marseille,,43.324389,5.3399
0a46ebfa-508f-4312-b8bf-fadd335ed55e,Carrefour City,Carrefour City rue Ordener,"27 rue Ordener, Marseille",Marseille,,43.318682,5.399735
e164d3cf-eb68-490b-8cdd-76c82f3a1418,Carrefour City,Carrefour City rue Oberkampf,"106 rue Oberkampf, Marseille",Marseille,,43.298057,5.366354
54f226c2-93e1-44f9-ba36-fdf9c8eebd54,Carrefour City,Carrefour City rue de Rennes,"122 rue de Rennes, Marseille",Marseille,,43.318756,5.407397
1fd2ff84-30a4-461a-bd6a-5ad1e78505e2,Carrefour City,Carrefour City rue Saint-Antoine,"179 rue Saint-Antoine, Marseille",Marseille,,43.313392,5.351002
c216d403-5c62-4881-9995-34d022e282bf,Carrefour City,Carrefour City boulevard Magenta,"174 boulevard Magenta, Marseille",Marseille,,43.290349,5.336225
df645f6c-76c9-4c1d-8cf2-0419bc7d60e6,Monoprix,Monoprix boulevard Magenta,"162 boulevard Magenta, Marseille",Marseille,,43.318061,5.360201
4784a155-5aa9-4ca4-a5f9-91f5945524f7,Monoprix,Monoprix rue Montorgueil,"11 rue Montorgueil, Marseille",Marseille,,43.309623,5.390552
c95ccab6-83c3-42dd-82a5-aeed8a40ab83,Monoprix,Monoprix rue de Passy,"60 rue de Passy, Marseille",Marseille,,43.303548,5.348582
b928fc4a-3cff-43ff-a4af-f21a7e1a315e,Franprix,Franprix avenue des Ternes,"164 avenue des Ternes, Marseille",Marseille,,43.311306,5.364518
15866556-dccf-4896-9bbb-51ffe403e670,Franprix,Franprix rue Daguerre,"179 rue Daguerre, Marseille",Marseille,,43.308733,5.337841
4494efc3-6622-4b59-bcfa-83ec7360fd82,Franprix,Franprix boulevard Magenta,"16 boulevard Magenta, Marseille",Marseille,,43.284468,5.332116
f8664e65-657a-4922-ad6f-cfb5f8240d87,Franprix,Franprix rue Oberkampf,"64 rue Oberkampf, Marseille",Marseille,,43.284102,5.359787
ba7e876e-1d27-4c1f-90ae-d68c13c5f836,Franprix,Franprix rue Daguerre,"45 rue Daguerre, Marseille",Marseille,,43.29837,5.375074
f923580e-afcc-4a76-a5c7-43ab73b06002,Franprix,Franprix avenue Daumesnil,"160 avenue Daumesnil, Marseille",Marseille,,43.277004,5.378559
7e590a67-bae8-47bf-a944-ed44682e8bc4,Picard,Picard rue de Bretagne,"38 rue de Bretagne, Marseille",Marseille,,43.307488,5.369613
54a06465-890f-4dd0-ae7b-5642898a31bd,Picard,Picard rue Ordener,"67 rue Ordener, Marseille",Marseille,,43.280431,5.380832
3eef38fe-6586-4291-82ec-a21e6f24b6a0,Picard,Picard rue Ordener,"75 rue Ordener, Marseille",Marseille,,43.30651,5.401713
ac3720eb-d8c1-4861-a66e-c57e749737eb,Sephora,Sephora rue Ordener,"90 rue Ordener, Marseille",Marseille,,43.307157,5.342438
03e7a8b6-2049-4bae-8ef3-9db550b06a23,Sephora,Sephora rue de Belleville,"178 rue de Belleville, Marseille",Marseille,,43.325759,5.353732
75b30454-3e0d-49ac-8ef6-b805d12379de,Sephora,Sephora boulevard Saint-Germain,"100 boulevard Saint-Germain, Marseille",Marseille,,43.281506,5.397424
9e89d9e8-fdd9-4031-86cb-f21b19ca490a,Nicolas,Nicolas avenue Daumesnil,"148 avenue Daumesnil, Bordeaux",Bordeaux,,44.859,-0.610668
14ed8c79-61a7-456e-8dee-173aace67245,Nicolas,Nicolas rue de Passy,"7 rue de Passy, Bordeaux",Bordeaux,,44.829338,-0.59553
32c2ab2d-0b32-4ecc-a2ec-18e624bf86fe,Nicolas,Nicolas avenue Jean Jaurès,"4 avenue Jean Jaurès, Bordeaux",Bordeaux,,44.866477,-0.566542
94a6697c-2188-4ce6-a692-0c03d6203e77,Nicolas,Nicolas boulevard Voltaire,"157 boulevard Voltaire, Bordeaux",Bordeaux,,44.841756,-0.564336
61b8f291-33a7-4638-8d8e-a62dc2e4422f,Nicolas,Nicolas rue de Passy,"60 rue de Passy, Bordeaux",Bordeaux,,44.85251,-0.552573
6000efa5-bad5-496e-92eb-8e8132c28f69,Nicolas,Nicolas boulevard Saint-Germain,"160 boulevard Saint-Germain, Bordeaux",Bordeaux,,44.844224,-0.591014
671761e8-c73b-4ad9-a067-a022289892c0,Nicolas,Nicolas rue Oberkampf,"162 rue Oberkampf, Bordeaux",Bordeaux,,44.822838,-0.558754
4e06da0d-ce83-431b-ab71-26033beb0975,Nicolas,Nicolas boulevard Voltaire,"81 boulevard Voltaire, Bordeaux",Bordeaux,,44.81363,-0.569003
fd2bb766-2432-4e86-81ad-dc9266da708c,Nicolas,Nicolas rue Mouffetard,"35 rue Mouffetard, Bordeaux",Bordeaux,,44.855117,-0.616531
71428d24-34ad-41f1-80f3-b1e92b75218e,Carrefour City,Carrefour City rue de Belleville,"46 rue de Belleville, Bordeaux",Bordeaux,,44.813208,-0.595591
b3918614-32e4-4b07-9095-81f502981134,Carrefour City,Carrefour City rue Mouffetard,"137 rue Mouffetard, Bordeaux",Bordeaux,,44.819848,-0.556279
63da0738-025a-473d-b336-396cdfad18a9,Carrefour City,Carrefour City rue Daguerre,"67 rue Daguerre, Bordeaux",Bordeaux,,44.837908,-0.597398
c17f7c0f-0358-49db-bd74-2d9434a6d30a,Carrefour City,Carrefour City rue de Passy,"88 rue de Passy, Bordeaux",Bordeaux,,44.862643,-0.543665
b76924fe-8b5f-4eb9-b628-3e598b6161cb,Carrefour City,Carrefour City rue de Rennes,"38 rue de Rennes, Bordeaux",Bordeaux,,44.856054,-0.581733
4212ca2d-68c2-4b5b-82b2-31a46230907e,Carrefour City,Carrefour City avenue Daumesnil,"144 avenue Daumesnil, Bordeaux",Bordeaux,,44.853049,-0.601151
26da4ce4-2eee-4dce-b14b-f9b412942b3e,Monoprix,Monoprix rue de Rivoli,"69 rue de Rivoli, Bordeaux",Bordeaux,,44.829747,-0.555945
3206a66e-7fd8-4666-95ce-bae4fc5fd252,Monoprix,Monoprix avenue Jean Jaurès,"151 avenue Jean Jaurès, Bordeaux",Bordeaux,,44.839994,-0.582817
86b3b8c9-9298-4d75-bd25-25c0f17f7e2b,Monoprix,Monoprix rue Mouffetard,"29 rue Mouffetard, Bordeaux",Bordeaux,,44.830662,-0.568116
5cee9113-5a05-4f40-a560-4f956813e51d,Franprix,Franprix rue Saint-Antoine,"145 rue Saint-Antoine, Bordeaux",Bordeaux,,44.84829,-0.581482
94a40926-a0e8-4e05-9bf4-e7d53457c7fb,Franprix,Franprix rue de Rennes,"164 rue de Rennes, Bordeaux",Bordeaux,,44.82748,-0.570393
f1b68ce2-319c-448c-8852-bbbaa2ed1bbe,Franprix,Franprix rue de Passy,"168 rue de Passy, Bordeaux",Bordeaux,,44.857231,-0.546449
6ba71a42-0f03-487f-ae28-5015190f4569,Franprix,Franprix boulevard Voltaire,"79 boulevard Voltaire, Bordeaux",Bordeaux,,44.832298,-0.608018
ead492a0-4d2e-4e83-953f-b217fe3d67ee,Franprix,Franprix rue des Martyrs,"139 rue des Martyrs, Bordeaux",Bordeaux,,44.867556,-0.60991
5732b1bd-6bca-4536-adc9-420dccc75ca2,Franprix,Franprix rue Montorgueil,"109 rue Montorgueil, Bordeaux",Bordeaux,,44.81594,-0.582908
f7833955-f92b-4850-9d75-ae854d6ac348,Picard,Picard rue de Belleville,"169 rue de Belleville, Bordeaux",Bordeaux,,44.84304,-0.561072
7f71491e-293e-4139-9785-da247a6b67ac,Picard,Picard rue de Belleville,"73 rue de Belleville, Bordeaux",Bordeaux,,44.813741,-0.580052
3bd41a30-d871-4ee3-91e1-1b9b62a1ce96,Picard,Picard rue Ordener,"115 rue Ordener, Bordeaux",Bordeaux,,44.809763,-0.589558
a5787ed0-abd9-40c3-8e3c-be27ecccfd0d,Sephora,Sephora avenue des Ternes,"177 avenue des Ternes, Bordeaux",Bordeaux,,44.864833,-0.550764
caa9fb1b-8555-4329-8dab-a05043fd9223,Sephora,Sephora rue Mouffetard,"17 rue Mouffetard, Bordeaux",Bordeaux,,44.82984,-0.547064
8fd11da7-225a-4a80-a4e6-2215a790b454,Sephora,Sephora avenue des Ternes,"118 avenue des Ternes, Bordeaux",Bordeaux,,44.831688,-0.604015
41e7b811-6d00-48d1-bd4f-3f4b7cb39b60,Nicolas,Nicolas rue Saint-Antoine,"7 rue Saint-Antoine, Lille",Lille,,50.6047,3.034268
32bae594-6f32-4241-9664-ef92acb6bc92,Nicolas,Nicolas rue Oberkampf,"146 rue Oberkampf, Lille",Lille,,50.602235,3.043981
9d599b58-71a2-4ab4-9ac7-8559ef3b926e,Nicolas,Nicolas rue Montorgueil,"55 rue Montorgueil, Lille",Lille,,50.611512,3.083685
a838d511-f72f-4cc8-96ad-921b3098fa91,Nicolas,Nicolas rue des Martyrs,"86 rue des Martyrs, Lille",Lille,,50.634383,3.082344
c00cc73d-cf7b-4cc6-9299-37612de6bc00,Nicolas,Nicolas rue Saint-Antoine,"2 rue Saint-Antoine, Lille",Lille,,50.645662,3.080392
86f4838e-6cdc-4b74-8c3c-fc19be845ab3,Nicolas,Nicolas rue Oberkampf,"140 rue Oberkampf, Lille",Lille,,50.615836,3.096022
4f644379-0a0b-403b-9806-de722759943c,Nicolas,Nicolas rue de Rivoli,"35 rue de Rivoli, Lille",Lille,,50.614239,3.03126
ff3d676a-9885-491e-bdc3-3e633df42718,Nicolas,Nicolas rue des Martyrs,"152 rue des Martyrs, Lille",Lille,,50.600092,3.080499
8d4fd85f-a3fa-48f6-822a-51e957953726,Nicolas,Nicolas boulevard Voltaire,"34 boulevard Voltaire, Lille",Lille,,50.618626,3.03124
208ffd20-e430-47cb-ac0d-d4758dc58a29,Carrefour City,Carrefour City rue de Rennes,"123 rue de Rennes, Lille",Lille,,50.643703,3.059387
6cbd04e3-f3bb-446c-877d-d6cb0f7c014c,Carrefour City,Carrefour City rue de Bretagne,"29 rue de Bretagne, Lille",Lille,,50.626097,3.046263
e69066c3-050d-419d-89d0-da5b4af8ecf5,Carrefour City,Carrefour City rue Saint-Antoine,"13 rue Saint-Antoine, Lille",Lille,,50.62632,3.035024
10d6ea08-5ef2-4665-b341-147d8332a1ed,Carrefour City,Carrefour City boulevard Haussmann,"79 boulevard Haussmann, Lille",Lille,,50.642835,3.09
ff1764c5-d492-4ea1-99da-da0e45612b86,Carrefour City,Carrefour City boulevard Voltaire,"124 boulevard Voltaire, Lille",Lille,,50.626683,3.094422
a5d43dfb-0002-42c8-8274-0244ad98b94e,Carrefour City,Carrefour City avenue des Ternes,"127 avenue des Ternes, Lille",Lille,,50.650038,3.051402
0905f639-1f68-4e8c-bbcf-5ce7193eadce,Monoprix,Monoprix rue de Rennes,"84 rue de Rennes, Lille",Lille,,50.641944,3.052785
1c1ed789-2740-4036-a5a0-ebb126e04462,Monoprix,Monoprix avenue Jean Jaurès,"161 avenue Jean Jaurès, Lille",Lille,,50.635698,3.022555
78384035-cf32-4b2a-9b16-1a879fba58e3,Monoprix,Monoprix boulevard Magenta,"99 boulevard Magenta, Lille",Lille,,50.637185,3.061169
d5bbb039-9815-49e9-ad26-b1712c0f02bc,Franprix,Franprix rue Ordener,"131 rue Ordener, Lille",Lille,,50.658878,3.059745
e1d5f2d1-3fcf-4837-92a4-0b0b7a3d95ea,Franprix,Franprix avenue des Ternes,"169 avenue des Ternes, Lille",Lille,,50.635526,3.025234
0400607b-dd6c-4eaf-add4-7e042fd27355,Franprix,Franprix boulevard Saint-Germain,"112 boulevard Saint-Germain, Lille",Lille,,50.638255,3.078817
64880ac0-6728-4e14-9926-ae226929918d,Franprix,Franprix boulevard Magenta,"118 boulevard Magenta, Lille",Lille,,50.626293,3.035579
548cf804-1807-45e1-bc10-fa7525ffd73b,Franprix,Franprix boulevard Magenta,"111 boulevard Magenta, Lille",Lille,,50.623124,3.075669
387a4be0-9d9f-4939-b4b5-c36d76fd8e6c,Franprix,Franprix rue Oberkampf,"177 rue Oberkampf, Lille",Lille,,50.617951,3.037691
5916e1e7-77b6-4536-aa8e-3c6d903aa616,Picard,Picard rue de Rennes,"25 rue de Rennes, Lille",Lille,,50.654579,3.022671
95f6da24-2ca5-4bcc-bf06-1d313c2a0299,Picard,Picard rue Mouffetard,"35 rue Mouffetard, Lille",Lille,,50.625113,3.076867
25aa2df1-311e-4bd7-939c-b50cf4648beb,Picard,Picard rue Montorgueil,"145 rue Montorgueil, Lille",Lille,,50.632582,3.064217
c68d119c-4071-4587-9e50-684cca66f0b9,Sephora,Sephora rue Mouffetard,"172 rue Mouffetard, Lille",Lille,,50.618979,3.027079
ce562965-15e4-44b2-a7db-719477c4340b,Sephora,Sephora boulevard Voltaire,"75 boulevard Voltaire, Lille",Lille,,50.655668,3.051135
3b616b02-550f-4bc6-a3c7-a4e9a41790cc,Sephora,Sephora rue de Bretagne,"131 rue de Bretagne, Lille",Lille,,50.635225,3.045432
ba6f80d2-f765-4ab5-bbc3-00d50b7d46df,Nicolas,Nicolas rue des Martyrs,"29 rue des Martyrs, Toulouse",Toulouse,,43.587464,1.456739
842b021a-7eea-4a76-b385-39ce40d7bf51,Nicolas,Nicolas avenue des Ternes,"73 avenue des Ternes, Toulouse",Toulouse,,43.595707,1.448701
cf928aec-522b-4c39-a779-5966639e0e9c,Nicolas,Nicolas rue Montorgueil,"161 rue Montorgueil, Toulouse",Toulouse,,43.609146,1.468778
87a89b79-2783-470e-b34f-d3b281511ae5,Nicolas,Nicolas rue de Rivoli,"157 rue de Rivoli, Toulouse",Toulouse,,43.611514,1.455616
66bd9ace-0bc4-4f8d-903a-f548e1d5e039,Nicolas,Nicolas avenue Jean Jaurès,"9 avenue Jean Jaurès, Toulouse",Toulouse,,43.630445,1.470557
f3452d22-8379-4d97-89db-09167d194ff2,Nicolas,Nicolas rue de Passy,"88 rue de Passy, Toulouse",Toulouse,,43.585525,1.460416
a1d874c5-ddd3-458a-8212-d9842d99989e,Nicolas,Nicolas rue Oberkampf,"146 rue Oberkampf, Toulouse",Toulouse,,43.595761,1.418712
d1c1e70f-1dbc-4580-9e92-a7b385bd6aaf,Nicolas,Nicolas rue de Rivoli,"25 rue de Rivoli, Toulouse",Toulouse,,43.614141,1.409767
736d74f6-160c-403a-8291-8af63849fe8b,Nicolas,Nicolas rue de Belleville,"118 rue de Belleville, Toulouse",Toulouse,,43.619467,1.421411
4defd5a3-10dd-4bce-9c5f-05d5b90379be,Carrefour City,Carrefour City boulevard Magenta,"147 boulevard Magenta, Toulouse",Toulouse,,43.595154,1.433804
3d019c71-0d0f-419f-aaf3-3f634d5fe20c,Carrefour City,Carrefour City rue Oberkampf,"42 rue Oberkampf, Toulouse",Toulouse,,43.610473,1.474867
fb0dd347-de2f-41e9-94d3-cad4d55a9355,Carrefour City,Carrefour City rue de Rennes,"71 rue de Rennes, Toulouse",Toulouse,,43.619966,1.408181
68f352dd-f93d-47a3-b7c2-3a4348748ed1,Carrefour City,Carrefour City rue Saint-Antoine,"115 rue Saint-Antoine, Toulouse",Toulouse,,43.601287,1.438121
62c385fc-7092-40af-baeb-39f69ffcbe7a,Carrefour City,Carrefour City boulevard Haussmann,"31 boulevard Haussmann, Toulouse",Toulouse,,43.599551,1.421446
986e73b0-34d8-422f-9a98-3cabd381dfc9,Carrefour City,Carrefour City rue de Bretagne,"126 rue de Bretagne, Toulouse",Toulouse,,43.59541,1.413071
dfcd1efd-10b6-42fc-b875-2de66d37ccb5,Monoprix,Monoprix rue des Martyrs,"103 rue des Martyrs, Toulouse",Toulouse,,43.606316,1.428874
aa073997-971d-4d4b-9c32-e9595361584b,Monoprix,Monoprix boulevard Saint-Germain,"79 boulevard Saint-Germain, Toulouse",Toulouse,,43.633767,1.408583
d80502ee-db36-4ca9-a6cc-dc2e86c3a5e8,Monoprix,Monoprix avenue Jean Jaurès,"76 avenue Jean Jaurès, Toulouse",Toulouse,,43.631419,1.465588
